tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
569935135132426000.00 ,negative,1,Bad Flight,1,United,null,vancouverbrit,null,0,@united since bulkhead seats cannot have bags on floor . why don't u reserve o/head space above those seats? In 1B on UA246 - not impressed,null,2015/2/23 11:01,Vancouver BC,Pacific Time (US & Canada)
569934069712052000.00 ,neutral,0.6566,null,null,United,null,ADanaiBaker,null,0,@united Definitely will!,null,2015/2/23 10:57,null,null
569933879299186000.00 ,negative,0.7058,Customer Service Issue,0.7058,United,null,daesf,null,0,@united Would be helpful if you could refresh boarding time info on boarding passes for delayed flights,null,2015/2/23 10:56,SF. CA,Pacific Time (US & Canada)
569933357515026000.00 ,negative,1,Cancelled Flight,0.6598,United,null,peskyspoll,null,0,@united  18 flights so far this year. 13 delays including 2 Cancelled Flightations.  Late Flightst reason . crew needed mandatory sleep. IN MEXICO!,[29.98788997. -95.34470061],2015/2/23 10:54,null,Pacific Time (US & Canada)
569932669288652000.00 ,positive,1,null,null,United,null,CaroDavis2012,null,0,@united great to hear Thankyou so much. Greatly appreciate your replies. Feel much more settled now.,null,2015/2/23 10:51,Scotland,null
569931716049154000.00 ,positive,1,null,null,United,null,roxymtjoy,null,0,@united counter agents at RDU deserve a medal. #thankyou,null,2015/2/23 10:48,Pittsburgh area,Eastern Time (US & Canada)
569931387073105000.00 ,negative,1,Lost Luggage,1,United,null,BeyondBlunt,null,0,The saga of the @MelissaAFrancis bag delay w/ @United - will there be a reunion or will she be forced to go shopping? Stay tuned.,null,2015/2/23 10:46,New York ,Eastern Time (US & Canada)
569930942833258000.00 ,negative,1,Flight Attendant Complaints,0.6467,United,null,lisaboban,null,0,@united Flight 211/ORD gate agent tried to prevent me from taking onboard a bag I've used for 15 years! Flight crew was more reasonable!,null,2015/2/23 10:45,Indiana,null
569930630059974000.00 ,positive,1,null,null,United,null,tmarsh83,null,0,@united thank you. Literally called for preboarding as I ran up.,null,2015/2/23 10:43,NEIN. London. or Maui. ,null
569930577643769000.00 ,negative,1,Customer Service Issue,0.3587,United,null,GalbraithPeter,null,0,@united why do you guys split up the charges to credit cards? Making it unnecessarily more expensive for people to fly with you guys on pts,null,2015/2/23 10:43,Kingston. Ontario,Central Time (US & Canada)
569929653730840000.00 ,negative,1,longlines,0.6667,United,null,jwints,null,0,@united it was UA381 on 14 Feb. Point is . overselling flights= bad. Making people wait 1hr while you kick them off after boarding is worse,null,2015/2/23 10:39,Ottawa. Ontario,Pacific Time (US & Canada)
569929187101966000.00 ,positive,0.6809,null,null,United,null,CaroDavis2012,null,0,@united that's brilliant Thankyou so much. Is it classed as part of carryon?,null,2015/2/23 10:38,Scotland,null
569928758024667000.00 ,neutral,1,null,null,United,null,tmarsh83,null,0,@united what gate is ua5396 leaving from?,null,2015/2/23 10:36,NEIN. London. or Maui. ,null
569928724147077000.00 ,positive,1,null,null,United,null,hart0277,null,0,@united thank you for listening to my compliant and doing the right thing. I appreciate you working with me,null,2015/2/23 10:36,Chicago,null
569928552621182000.00 ,negative,1,Cancelled Flight,1,United,null,sarahali,null,0,@united we've been here since 3am and you've Cancelled Flightled our flight twice,null,2015/2/23 10:35,null,null
569928419435286000.00 ,negative,1,Cancelled Flight,1,United,null,tmarsh83,null,0,@united no chance I wait in ORD all afternoon for another flight after you screwed me. Hold 5396,null,2015/2/23 10:34,NEIN. London. or Maui. ,null
569928277613256000.00 ,negative,1,Late Flight,1,United,null,tmarsh83,null,0,@united UA5396 can wait for me. I'm on the ground trying to get to the gate after we were moved to B. This is crap.,null,2015/2/23 10:34,NEIN. London. or Maui. ,null
569928034171498000.00 ,negative,0.6775,Customer Service Issue,0.3513,United,null,EnriqueGtz_,null,0,@united from MEX NRT (dates TBD) but I'm getting a 200 to 300 USD difference in my quotations through September when compared to MEX BKK,null,2015/2/23 10:33,Mexico City,Central Time (US & Canada)
569927842173050000.00 ,neutral,0.3603,null,0,United,null,aleciamastin,null,0,@united fails again. @SouthwestAir saves the day.,null,2015/2/23 10:32,St. Louis. MO,Central Time (US & Canada)
569927837601402000.00 ,negative,1,Late Flight,1,United,null,tmarsh83,null,0,@united better just keep connection from ORD To FWA that boards in ten minutes open until I get off the plane that just landed an hour Late Flight,null,2015/2/23 10:32,NEIN. London. or Maui. ,null
569927630469894000.00 ,negative,1,Customer Service Issue,1,United,null,pamdelaney585,null,0,@united is there a United gold number? I've been on hold 24 minutes and think I may be lost in nowhereland. Have a gold reservation. Help.,null,2015/2/23 10:31,Rochester. NY,Eastern Time (US & Canada)
569927263040315000.00 ,positive,0.6349,null,0,United,null,gwen1013,null,0,@united Great! I'm ready to go home.,null,2015/2/23 10:30,New Haven. CT,null
569926124488118000.00 ,positive,1,null,null,United,null,mydulcebella,null,0,@united wow you even answered back!  Awesome! @AmericanAir @USAirways That's customer service!!! #usairwaysfail,null,2015/2/23 10:25,Pennsylvania,Eastern Time (US & Canada)
569925614100189000.00 ,neutral,1,null,null,United,null,CaroDavis2012,null,0,@united. It's not my first time flying to the US. I have medical info. Looking for practical like my adapted seat cushion allowed on?,null,2015/2/23 10:23,Scotland,null
569925612069998000.00 ,negative,0.6995,Can't Tell,0.6995,United,null,darrellwhitelaw,null,0,@united noooooooooooooooooooooope.,[45.52146907. -122.69810485],2015/2/23 10:23,SF mostly. NYC & London often.,Central Time (US & Canada)
569924355011932000.00 ,negative,1,Cancelled Flight,1,United,null,VictoriaBCToday,null,2,@united Oh . we are sure it's not planned . but it occurs absolutely consistently . it's usually the only YYJ flight that's Cancelled Flightled daily.,null,2015/2/23 10:18,Downtown Victoria,Pacific Time (US & Canada)
569924201559293000.00 ,positive,1,null,null,United,null,2cJustice4all,null,0,@united @JMS2802 : outsource it all United Airlines...your customers  are just loving you for it. Outsource. Outsource. Outsource.,null,2015/2/23 10:18,Chicago Illinois Crime.Inc,Central Time (US & Canada)
569923809634947000.00 ,neutral,1,null,null,United,null,jcmpaz,null,0,@united Hi . Im flying SFO-LAX-SAL-CLO. My connecting time in LAX is 1h45m. Is it enough time? Do I have to collect my bag and recheck on AV?,null,2015/2/23 10:16,Cali.Colombia,null
569923507263557000.00 ,positive,0.6704,null,null,United,null,Lisa_Shaw777,null,0,@united Thank you! You need to follow back tho otherwise I can't DM you. X,null,2015/2/23 10:15,Kona coast/Boston/Milan,Amsterdam
569923045571350000.00 ,negative,1,Flight Attendant Complaints,0.6588,United,null,brianaverna,null,0,@united it's not getting any better. I'd suggest you get a senior manager to this gate  . then retrain these gate people,null,2015/2/23 10:13,CT. NY and most other states,Eastern Time (US & Canada)
569922973798420000.00 ,neutral,1,null,null,United,null,mechv1963,null,0,@United States faundation was by faith Judeo Cristian .@Not it was by ideologias.@ http://t.co/mWBk68k0A3,null,2015/2/23 10:13,East Coast. US ,null
569922853266694000.00 ,negative,1,Can't Tell,0.654,United,null,2cJustice4all,null,0,@united @JMS2802 : nothing like supporting your own mechanics and maintenance workers...instead United puts out a video of TIMCO doing wifi.,null,2015/2/23 10:12,Chicago Illinois Crime.Inc,Central Time (US & Canada)
569922837353402000.00 ,positive,0.3586,null,0,United,null,iworkinsmm,null,0,@united Just sent! Thanks :),null,2015/2/23 10:12,Los Angeles,Pacific Time (US & Canada)
569922639185072000.00 ,negative,1,Late Flight,0.6827,United,null,krissy_missylg,null,0,@united already missed  connection ugh,null,2015/2/23 10:12,null,null
569922479734595000.00 ,negative,0.7,Can't Tell,0.3705,United,null,2cJustice4all,null,0,@united @JMS2802 : sure show a video of your outsourced favorite TIMCO . who has a knack for doing substandard maintenance work on aircraft.,null,2015/2/23 10:11,Chicago Illinois Crime.Inc,Central Time (US & Canada)
569922214255919000.00 ,negative,1,Customer Service Issue,0.6613,United,null,raulcordenillo,null,1,@united How do I formally complain about your customer service handler who misconnected me. I was denied boarding &amp; I now lost my bag. Help!,[41.97495038. -87.89005988],2015/2/23 10:10,Stockholm. Sweden ,Stockholm
569922145264009000.00 ,negative,1,Can't Tell,0.356,United,null,brianaverna,null,0,@united there are a lot of unhappy cold people on the bridge in freezing temps for an hour. Not given any info.,null,2015/2/23 10:10,CT. NY and most other states,Eastern Time (US & Canada)
569921652374577000.00 ,negative,0.6768,Late Flight,0.6768,United,null,brianaverna,null,0,@united flight 3763 IAd-Sat. We're on the outdoor track for an hour,null,2015/2/23 10:08,CT. NY and most other states,Eastern Time (US & Canada)
569921309439709000.00 ,negative,1,Bad Flight,0.69,United,null,JMS2802,null,0,@united - SERIOUSLY it's 2015?!?!  NO WiFi on a 5hr flight from CLE-SFO #1589.  You're the ONLY airline w/out WiFi...and pls no 'unwind' BS.,null,2015/2/23 10:06,null,null
569920760522764000.00 ,negative,1,Late Flight,1,United,null,chefpaulcia,null,0,@united u would not be able to rebook me to get home any sooner than a now 2hr delayed flight.  #linesforever #customerservice #fail #again,null,2015/2/23 10:04,null,Central Time (US & Canada)
569920661642088000.00 ,negative,1,Can't Tell,0.6732,United,null,_mhertz,null,1,@united you're the reason this whole travel experience has been a nightmare,null,2015/2/23 10:04,null,Pacific Time (US & Canada)
569920593597894000.00 ,negative,1,Customer Service Issue,0.6906,United,null,_mhertz,null,1,@united what a pointless tweet. At least @AmericanAir asked me to follow them to try and resolve,null,2015/2/23 10:03,null,Pacific Time (US & Canada)
569920508923215000.00 ,negative,0.679,Can't Tell,0.679,United,null,_mhertz,null,1,@united that's not even an apology,null,2015/2/23 10:03,null,Pacific Time (US & Canada)
569920406737432000.00 ,negative,1,Bad Flight,0.6594,United,null,_mhertz,null,1,@united that's cool - now what?,null,2015/2/23 10:03,null,Pacific Time (US & Canada)
569919610025152000.00 ,negative,1,Customer Service Issue,0.6702,United,null,JMS2802,null,0,@united - SERIOUSLY it's 2015?!?!  NO WiFi on a 5hr flight from CLE-SFO #1589.  You're the ONLY airline without WiFi...,null,2015/2/23 9:59,null,null
569919020784185000.00 ,negative,1,Flight Attendant Complaints,0.6854,United,null,DianeReischling,null,0,@united . b4 boarding this attendant took his shoe &amp;sock off at the desk and showed other agents his foot. So gross. http://t.co/755VpYm4Mv,null,2015/2/23 9:57,null,Pacific Time (US & Canada)
569918932116643000.00 ,neutral,0.7047,null,0,United,null,iworkinsmm,null,0,@United are you able to see if there are seats open on another flight??,null,2015/2/23 9:57,Los Angeles,Pacific Time (US & Canada)
569918918602547000.00 ,negative,0.6421,Late Flight,0.6421,United,null,BossDDS,null,0,@united #unitedairlines so is it 6:20 pm or 12:20?   ORD ABQ 3709.   I can't even take a walk without missing a change.,null,2015/2/23 9:57,North Suburbs. IL  (Chicago),Central Time (US & Canada)
569918466821459000.00 ,negative,0.7259,Can't Tell,0.3705,United,null,ADanaiBaker,null,0,@united Hopefully my baggage fees will be waived tomorrow when I actually get on a flight . as well as compensation for my hotel room,null,2015/2/23 9:55,null,null
569918449121673000.00 ,negative,1,Can't Tell,0.6421,United,null,fdashev,null,0,@united Either is fine. However . plundering my hard-earned dollars is not fine.,null,2015/2/23 9:55,Pittsburgh. PA,null
569918327767879000.00 ,neutral,0.6911,null,0,United,null,GuruOfGanja,null,0,@united @retailbagholder hahaha. At least they gave u a refund.,null,2015/2/23 9:54,null,null
569918026918727000.00 ,negative,1,Cancelled Flight,1,United,null,VictoriaBCToday,null,1,@united your SFO-YYJ fight is Cancelled Flightled several times each week . why even bother?,null,2015/2/23 9:53,Downtown Victoria,Pacific Time (US & Canada)
569917363891499000.00 ,negative,1,Bad Flight,0.6731,United,null,DianeReischling,null,1,@united . and now while waiting for new pilot the door on plane BROKE. why am I global services status  on an airline that's unsafe? STUNNING,null,2015/2/23 9:51,null,Pacific Time (US & Canada)
569916731595972000.00 ,negative,1,Cancelled Flight,1,United,null,patlee,null,0,@united How do I get reimbursed for hotel and taxis for the Cancelled Flightation?,[0.0. 0.0],2015/2/23 9:48,Bay Area. CA,Pacific Time (US & Canada)
569916555154169000.00 ,negative,0.6446,Bad Flight,0.3438,United,null,mfsanders,null,0,@united Awesome flight crew on UA1589 . re the plane .  the  Jurassic period called and they want their dinosaur/plane back!,null,2015/2/23 9:47,Cleveland. Ohio,Eastern Time (US & Canada)
569916324471828000.00 ,negative,1,Customer Service Issue,0.3579,United,null,therealdavidsoo,null,0,"@united In 2015 . United is ""unable"" to look up a flight reservation by passenger name at the YYZ check-in counter - WOW smh #customerservice",null,2015/2/23 9:46,Toronto. Canada,Eastern Time (US & Canada)
569916152283041000.00 ,negative,0.6669,Can't Tell,0.3546,United,null,fdashev,null,0,@united e-ticket # 0162389030167 . refund request # 16866853 . case id # 8465981,null,2015/2/23 9:46,Pittsburgh. PA,null
569915992303730000.00 ,negative,1,Customer Service Issue,1,United,null,sbanoub,null,1,@united been on the phone for over an hour with customer service and they can't figure it out! awesome service... NOT!,null,2015/2/23 9:45,脺T: 34.078171.-118.285555,Pacific Time (US & Canada)
569915643094396000.00 ,negative,1,Can't Tell,0.6885,United,null,sbanoub,null,0,@united You really know how to piss people off. Your Farelock option is fake!,null,2015/2/23 9:44,脺T: 34.078171.-118.285555,Pacific Time (US & Canada)
